"Country","Sample","X","Y","aet_03","aet_04","aet_05","aet_06","aet_07","aet_08","aet_09","aet_10","aet_lt","def_03","def_04","def_05","def_06","def_07","def_08","def_09","def_10","def_lt","moist_03","moist_04","moist_05","moist_06","moist_07","moist_08","moist_09","moist_10","moist_lt","name","pdsi_03","pdsi_04","pdsi_05","pdsi_06","pdsi_07","pdsi_08","pdsi_09","pdsi_10","pdsi_lt","pet_03","pet_04","pet_05","pet_06","pet_07","pet_08","pet_09","pet_10","pet_lt","pr_03","pr_04","pr_05","pr_06","pr_07","pr_08","pr_09","pr_10","pr_lt","srad_03","srad_04","srad_05","srad_06","srad_07","srad_08","srad_09","srad_10","srad_lt","swe_03","swe_04","swe_05","swe_06","swe_07","swe_08","swe_09","swe_10","swe_lt","tmmn_03","tmmn_04","tmmn_05","tmmn_06","tmmn_07","tmmn_08","tmmn_09","tmmn_10","tmmn_lt","tmmx_03","tmmx_04","tmmx_05","tmmx_06","tmmx_07","tmmx_08","tmmx_09","tmmx_10","tmmx_lt","vap_03","vap_04","vap_05","vap_06","vap_07","vap_08","vap_09","vap_10","vap_lt","vpd_03","vpd_04","vpd_05","vpd_06","vpd_07","vpd_08","vpd_09","vpd_10","vpd_lt","bulk","clay","ph","soc","water","soil_moisture_03","soil_moisture_03_1","soil_moisture_05","soil_moisture_06","soil_moisture_07","soil_moisture_08","soil_moisture_09","soil_moisture_10","soil_moisture_lt","evi_03","evi_04","evi_05","evi_06","evi_07","evi_08","evi_09","evi_10","evi_lt","ndvi_03","ndvi_04","ndvi_05","ndvi_06","ndvi_07","ndvi_08","ndvi_09","ndvi_10","ndvi_lt","fpar_03","fpar_04","fpar_05","fpar_06","fpar_07","fpar_08","fpar_09","fpar_10","fpar_lt","lai_03","lai_04","lai_05","lai_06","lai_07","lai_08","lai_09","lai_10","lai_lt","gpp_03","gpp_04","gpp_05","gpp_06","gpp_07","gpp_08","gpp_09","gpp_10","gpp_lt","npp_03","npp_04","npp_05","npp_06","npp_07","npp_08","npp_09","npp_10","npp_lt","height","gHM"
"Germany","MAPP_221",13.749117,52.806097,36.9,50.6,84,83.2,124.9,97.8,48.8,35.4,43.24666667,0,14.3,7.5,39,0,0,10.2,2.6,21.30166667,112.3,87.8,78.9,39.2,69.3,83,71.9,69.5,61.96,"Eberswalde",-5.74,-5.31,-4.44,-4.28,-2.9,-1.47,-1.37,-1.38,-3.8425,36.9,64.9,91.5,122.2,124.9,97.8,59,38,64.54833333,40,27,79,46,163,117,40,35,50.3,100.7,169,206.7,228.3,224.3,182.5,120.4,71.7,125.24,1,0,0,0,0,0,0,0,2.2,1,1.4,6.4,15.1,15.1,11.9,10.9,7.1,6.46,8.7,11.5,17.3,25.4,25.5,22.3,20.3,13.6,14.69666667,0.636,0.636,0.98,1.443,1.688,1.468,1.394,1.001,0.967766667,0.26,0.38,0.49,1.05,0.81,0.58,0.45,0.29,0.485166667,1110,800,500,45,32,0.29929584,0.26828504,0.25524172,0.17401977,0.2437194,0.22190747,0.21182036,0.23510559,0.24777901,0.2503,0.2401,0.361,0.48675,0.49465,0.4279,0.37555,0.3376,0.3214,0.56415,0.58755,0.6313,0.772,0.8112,0.78275,0.76695,0.6779,0.678243478,0.47625,0.534285714,0.50375,0.53875,0.56,0.5725,0.76875,0.752857143,0.559324619,0.85,1.2,1.5,1.85,1.714285714,2.2875,2.8,2.642857143,1.813507625,0.010275,0.015933333,0.0335,0.048775,0.0535,0.043025,0.034975,0.015966667,0.023758261,0.008975,0.014333333,0.029025,0.037075,0.03785,0.030175,0.023175,0.0082,0.017455652,35,0.47201604
"Germany","MAPP_222",9.371211,52.50115,39.4,52.2,88.9,92.4,83.9,93.3,51.8,43.8,45.27166667,0,11.7,0,14.5,28.5,0,8.2,0,20.21,93.2,73.2,74.8,57,33,35.9,32.1,41.9,54.85666667,"Totes Moor",-3.82,-3.86,-2.52,-1.98,-1.81,-0.92,-0.86,-0.84,-3.617833333,39.4,63.8,88.9,106.9,112.4,93.3,60,43.8,65.48166667,44,34,95,78,63,101,51,57,56.06666667,96.6,158.5,202.4,212,207,173.3,120.4,70,120.7266667,0,0,0,0,0,0,0,0,0.65,1.8,1.5,6.2,14.2,14,12,11,7.2,6.718333333,9.8,11.8,16.9,24.8,24.3,22.4,20.7,15.4,15.3,0.696,0.665,0.978,1.595,1.658,1.519,1.432,1.043,0.989016667,0.26,0.37,0.46,0.79,0.67,0.54,0.45,0.34,0.4745,1120,700,500,50,32,0.28833213,0.2309267,0.20591791,0.17239895,0.15958178,0.18355449,0.16971909,0.19997805,0.209753,0.24565,0.28595,0.3904,0.5575,0.57585,0.4759,0.36825,0.3328,0.350083478,0.58095,0.6218,0.74705,0.85325,0.7512,0.8343,0.76235,0.7758,0.673615652,0.50625,0.495714286,0.6025,0.77125,0.674285714,0.51125,0.56375,0.567142857,0.483703704,0.8875,1.085714286,1.975,3.2125,2.628571429,1.9625,1.8625,1.285714286,1.37124183,0.012175,0.016433333,0.032175,0.051925,0.050025,0.036525,0.03445,0.013666667,0.02254913,0.0108,0.0148,0.02775,0.039475,0.037025,0.02815,0.025225,0.0106,0.017426087,40,0.3896392
"Germany","MAPP_223",13.474194,53.2959,33.8,49.5,79.1,89.5,99.9,83.3,50.1,34.5,39.43833333,0,12.2,7.3,24.9,19.4,11.4,8,3.9,21.77666667,111.3,90.3,81.2,54.4,42.2,36.9,33.8,32.4,54.80333333,"Conower Werder",-6.12,-5.79,-4.83,-4.38,-3.59,-2.81,-2.41,-2.39,-4.143,33.8,61.7,86.4,114.4,119.3,94.7,58.1,38.5,61.215,35,29,74,66,92,82,49,35,43.23333333,100.3,167.8,205.4,226.1,225.7,182.3,116,70.1,123.3516667,1,0,0,0,0,0,0,0,2.266666667,0.5,1.3,6,14.4,14.6,11.7,11,7.2,6.141666667,7.8,10.6,16.3,24.1,24.2,21.3,19.7,13.6,13.90666667,0.63,0.636,0.964,1.459,1.662,1.429,1.371,0.999,0.958433333,0.22,0.34,0.43,0.87,0.69,0.53,0.44,0.29,0.4275,1060,1700,610,95,34,0.30069694,0.27174154,0.24569899,0.17721017,0.23502396,0.21644564,0.22044158,0.28120562,0.24680446,0.12785,0.19995,0.46485,0.553,0.33115,0.47565,0.5341,0.3448,0.30186087,0.46,0.534,0.8087,0.89165,0.79555,0.85175,0.8791,0.6619,0.653091304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,85,0.2275047
"Germany","MAPP_224",10.064813,50.512052,43,62.1,89.2,113.7,116.4,95.3,62.4,41.6,52.78666667,0,0,0,0,0,0,8,0,13.44,97.3,97.3,97.3,97.3,97.3,97.3,83.5,97.3,69.87666667,"Rhoen",-2.8,-2.86,-1.58,-0.6,2.63,3.26,2.48,2.19,-3.4465,43,62.1,89.2,113.7,116.4,95.3,70.5,41.6,66.22666667,97,64,144,149,153,128,51,85,94.83333333,107,165.1,198.9,219.7,215.4,181.5,125.7,75.7,127.6083333,19,1,0,0,0,0,0,0,18.45,-1.4,-1.9,2.7,11.4,10.2,8.6,8.3,2.8,3.511666667,7.7,9.7,15.1,23.6,22.2,20.7,19.5,11.5,13.15833333,0.542,0.551,0.811,1.399,1.369,1.293,1.192,0.817,0.82995,0.26,0.32,0.42,0.74,0.6,0.49,0.49,0.24,0.429666667,1100,1500,560,45,36,0.3044041,0.2474318,0.21319675,0.20103312,0.22589187,0.22155228,0.20355669,0.22646111,0.21816559,0.24145,0.2893,0.4222,0.5259,0.42865,0.51045,0.37965,0.328,0.319826087,0.51785,0.60895,0.74225,0.84275,0.75765,0.8135,0.738,0.6711,0.572184348,0.30875,0.292857143,0.54375,0.75625,0.552857143,0.47625,0.725,0.44,0.410174292,0.6125,0.671428571,1.9,3.925,2.2,1.7,2.2625,0.871428571,1.328104575,0.007075,0.011733333,0.028425,0.06915,0.0447,0.03615,0.035525,0.0105,0.022155652,0.00575,0.009733333,0.022125,0.041575,0.03415,0.027475,0.025525,0.007633333,0.015512609,779,0.3561289
"France","MAPP_225",-0.096111,43.11,60.9,76.8,86.4,107.5,94,44.4,92.3,53,65.95333333,10.3,11.9,20.7,15.6,44.5,84.7,0,13.2,18.53833333,143,125.8,101.2,87.5,55.2,39.2,63.3,56.9,106.7366667,"Lourdes",-2.46,-2.97,-3.46,-3.18,-3.19,-3.73,-2.74,-3.02,-2.6995,71.2,88.7,107.1,123.1,138.5,129.1,92.3,66.2,84.49166667,46,63,65,99,65,30,123,49,89.31666667,151.6,196.2,231.1,252,252.7,226.4,175,123.2,161.2516667,0,0,0,0,0,0,0,0,0,3.4,5,8,12.5,13.7,14.1,13.5,8.7,7.978333333,14.8,16,18.6,23.3,24.6,25.4,23.9,18.7,18.46,0.775,0.805,1.062,1.453,1.477,1.507,1.555,1.089,1.06445,0.46,0.54,0.55,0.71,0.86,0.93,0.71,0.56,0.585333333,1250,2100,570,35,31,0.26849112,0.1991382,0.2548049,0.24475636,0.22758366,0.2048402,0.23756154,0.23601449,0.27024624,0.29815,0.33235,0.49285,0.4748,0.49905,0.43995,0.378,0.2885,0.339589565,0.622,0.6679,0.7838,0.80015,0.83705,0.829,0.7858,0.7874,0.707149565,0.4425,0.485714286,0.6425,0.6575,0.554285714,0.77,0.72875,0.757142857,0.600196078,1.0625,1.342857143,3.075,2.9,2.542857143,3.9,2.6625,2.157142857,2.096732026,0.018025,0.023933333,0.0424,0.061,0.067,0.06805,0.0411,0.0345,0.032560435,0.016125,0.021566667,0.03505,0.04925,0.053625,0.049725,0.03125,0.0288,0.025305217,426,0.50282025
"France","MAPP_226",-0.094167,43.082778,57.7,72.7,84.4,110.4,98.9,56,93.6,56.6,66.035,10.2,10.1,15.8,8.6,41.1,76.9,0,11.4,16.51333333,150.9,136.3,116.5,107.9,71,46.6,76.7,70.1,116.6466667,"Col d'Ech",-2.59,-3.05,-3.5,-3.17,-3.08,-3.59,-2.61,-2.88,-2.72,67.9,82.8,100.3,119,140,132.8,93.6,68.1,82.54833333,42,61,68,107,65,33,130,53,90.81666667,153.4,197.7,232.1,253.7,256.9,229,177.4,125.3,163.2916667,0,0,0,0,0,0,0,0,0.35,1.5,2.8,5.9,10.7,12.2,12.9,11.8,7.3,6.208333333,11.9,13.3,16,21.3,23,23.9,21.8,16.8,16.14,0.645,0.69,0.916,1.281,1.276,1.289,1.321,0.938,0.915016667,0.4,0.45,0.46,0.63,0.85,0.94,0.68,0.53,0.5315,1200,2200,640,40,41,0.26849112,0.1991382,0.2548049,0.24475636,0.22758366,0.2048402,0.23756154,0.23601449,0.27024624,0.3981,0.4855,0.6174,0.63895,0.6493,0.63675,0.5793,0.5047,0.444553043,0.64325,0.71725,0.85125,0.8549,0.8667,0.8653,0.85225,0.7887,0.701381739,0.42,0.537142857,0.7425,0.7025,0.544285714,0.70375,0.8525,0.868571429,0.615250545,0.9375,1.714285714,3.675,4.0375,2.671428571,3.4125,4.2625,3.742857143,2.411111111,0.016925,0.027633333,0.04975,0.07725,0.065225,0.0748,0.0477,0.037333333,0.036036522,0.01415,0.0227,0.035475,0.051625,0.04805,0.047,0.026375,0.024633333,0.023775217,707,0.43373853
"France","MAPP_230",6.17245,46.826233,46.8,65.9,85.8,107.7,116.2,89.3,67.8,44.5,54.93833333,0,5.2,0,0,0,8.6,0,0,8.633333333,53.9,45.1,53.9,53.9,53.9,39.2,40.3,53.9,41.34,"Le Forbonnet",-2.22,-2.55,-1.67,-0.94,2.32,1.78,1.17,0.67,-2.383833333,46.8,71,85.8,107.7,116.2,97.9,67.8,44.5,63.57166667,80,60,162,168,192,79,73,78,104.75,137.5,186.1,211.7,247.9,244.6,203.8,154.9,104.3,148.3133333,0,0,0,0,0,0,0,0,7.666666667,-0.7,1,3.7,11.1,10.7,9.9,9.9,4.4,4.69,8.1,10.3,13.5,21.3,21.1,20.3,18.7,11.8,13.08166667,0.554,0.549,0.784,1.38,1.362,1.28,1.235,0.817,0.860316667,0.28,0.41,0.39,0.55,0.54,0.53,0.46,0.3,0.407666667,1150,1300,550,55,36,0.30951005,0.27813014,0.3110223,0.2653875,0.34396333,0.3305791,0.29295856,0.32148317,0.27594584,0.24175,0.27065,0.2664,0.413,0.4126,0.40755,0.3374,0.2648,0.297326087,0.58465,0.62115,0.611,0.8046,0.8254,0.78635,0.7638,0.7288,0.640366087,0.50125,0.67,0.54125,0.66375,0.611428571,0.67375,0.715,0.7,0.564444444,1.125,2.257142857,1.6125,3.1875,2.957142857,3.175,2.5625,1.714285714,1.966884532,0.016575,0.026533333,0.036325,0.057425,0.06135,0.0533,0.037875,0.023233333,0.029903043,0.014725,0.0233,0.032575,0.044725,0.046275,0.043275,0.028175,0.019633333,0.023153913,832,0.42831653
"France","MAPP_238",6.172333,46.8264,46.8,65.9,85.8,107.7,116.2,89.3,67.8,44.5,54.93833333,0,5.2,0,0,0,8.6,0,0,8.633333333,53.9,45.1,53.9,53.9,53.9,39.2,40.3,53.9,41.34,"Le Forbonnet",-2.22,-2.55,-1.67,-0.94,2.32,1.78,1.17,0.67,-2.383833333,46.8,71,85.8,107.7,116.2,97.9,67.8,44.5,63.57166667,80,60,162,168,192,79,73,78,104.75,137.5,186.1,211.7,247.9,244.6,203.8,154.9,104.3,148.3133333,0,0,0,0,0,0,0,0,7.666666667,-0.7,1,3.7,11.1,10.7,9.9,9.9,4.4,4.69,8.1,10.3,13.5,21.3,21.1,20.3,18.7,11.8,13.08166667,0.554,0.549,0.784,1.38,1.362,1.28,1.235,0.817,0.860316667,0.28,0.41,0.39,0.55,0.54,0.53,0.46,0.3,0.407666667,1150,1300,550,55,36,0.30951005,0.27813014,0.3110223,0.2653875,0.34396333,0.3305791,0.29295856,0.32148317,0.27594584,0.24175,0.27065,0.2664,0.413,0.4126,0.40755,0.3374,0.2648,0.297326087,0.58465,0.62115,0.611,0.8046,0.8254,0.78635,0.7638,0.7288,0.640366087,0.50125,0.67,0.54125,0.66375,0.611428571,0.67375,0.715,0.7,0.564444444,1.125,2.257142857,1.6125,3.1875,2.957142857,3.175,2.5625,1.714285714,1.966884532,0.016575,0.026533333,0.036325,0.057425,0.06135,0.0533,0.037875,0.023233333,0.029903043,0.014725,0.0233,0.032575,0.044725,0.046275,0.043275,0.028175,0.019633333,0.023153913,832,0.42831653
"France","MAPP_242",2.02785,42.717842,31.9,53.6,79.1,97.4,105.3,84.2,95.1,66.6,63.87,0,0,0,16.2,33.7,51.1,0,0,10.64666667,196.4,196.4,196.4,168.6,122.8,78.4,129.2,130.5,159.6433333,"Riou Pla",-1.75,-2.04,-2.36,-2.54,-2.46,-2.93,-2.11,-2.43,-2.86,31.9,53.6,79.1,113.6,139,135.3,95.1,66.6,74.51666667,71,74,82,73,63,42,154,71,104.05,168.3,207,240.4,274.1,277.2,244.3,193.3,135.3,175.4833333,10,3,0,0,0,0,0,0,9.683333333,-2.2,-1.6,2.1,7.8,9.7,10.5,9,3.9,3.291666667,5.3,6.7,10.5,16.8,19,19.8,17.1,10.8,11.13,0.522,0.546,0.734,1.007,1.029,1.025,1.025,0.689,0.706033333,0.18,0.22,0.26,0.48,0.67,0.77,0.53,0.36,0.381833333,970,2100,570,70,38,0.24229646,0.21643567,0.23055063,0.22216286,0.17955008,0.19435021,0.25463298,0.22624417,0.24228925,0.2816,0.31365,0.45595,0.6353,0.51185,0.4741,0.43775,0.3521,0.336063478,0.6961,0.67265,0.75585,0.8581,0.8088,0.84845,0.8155,0.7291,0.665677391,0.38875,0.404285714,0.55,0.72625,0.917142857,0.9,0.73375,0.731428571,0.547385621,0.85,0.971428571,2.1875,3.9125,5.685714286,5.1125,3.3375,2.257142857,2.037254902,0.013725,0.017033333,0.03855,0.0784,0.0747,0.06525,0.0388,0.027033333,0.030256087,0.012325,0.015366667,0.031925,0.06125,0.05795,0.046425,0.029375,0.0235,0.023518696,1461,0.14173017
"France","MAPP_243",2.059013,42.700581,21.2,45,77.4,95.2,103.4,84.3,94,66.7,62.61833333,0,0,0,16.4,33.9,49.5,0,0,10.125,197.9,197.9,197.9,169.7,123.8,80.8,122.8,127.9,162.7133333,"Mouillère du Pla",-1.65,-1.9,-2.21,-2.42,-2.38,-2.84,-2.14,-2.46,-2.822666667,21.2,45,77.4,111.6,137.3,133.8,94,66.7,72.74333333,65,73,86,70,61,44,143,76,104.5666667,172.8,209.4,241.5,274.8,278.3,245,194.3,136.3,177.5616667,24,10,0,0,0,0,0,0,14.18333333,-2.8,-2.2,1.7,7.3,9.3,10.2,8.6,3.5,2.898333333,4.7,6.1,10,16.2,18.4,19.3,16.5,10.3,10.63666667,0.501,0.527,0.716,0.974,0.998,1.007,0.991,0.66,0.6786,0.18,0.21,0.25,0.46,0.65,0.74,0.51,0.36,0.376333333,860,1500,570,80,39,0.24229646,0.21643567,0.23055063,0.22216286,0.17955008,0.19435021,0.25463298,0.22624417,0.24228925,0.2292,0.2701,0.4251,0.51745,0.49025,0.46445,0.37655,0.3252,0.312897391,0.6526,0.6541,0.766,0.84065,0.78485,0.81995,0.78585,0.7333,0.688453913,0.535,0.571428571,0.6875,0.78625,0.721428571,0.87875,0.62625,0.755714286,0.629912854,1.375,1.714285714,2.7625,4.025,3.814285714,4.525,2.25,2,2.161002179,0.01785,0.0226,0.0377,0.078225,0.0643,0.059025,0.0317,0.027566667,0.030968261,0.01575,0.019933333,0.032575,0.0635,0.052575,0.045525,0.026225,0.0241,0.024918696,1496,0.17645228
"Finland","MAPP_247",21.05,68.883333,0,0,20.1,87.7,62.9,51,26,1,22.825,0,0,0,0,24.5,3.1,0,0,1.17,22.5,22.5,22.5,22.5,8.3,6.9,22.5,22.5,21.82,"Kilpisjärvi",3.15,3.39,3.31,3.53,1.99,1.34,1.07,2.48,2.3455,0,0,20.1,87.7,87.3,54.1,26,1,23.995,37,32,20,57,51,52,58,78,45.78333333,69,148.8,186.9,213.4,187.6,131,70,24.6,88.78666667,198,230,145,0,0,0,0,57,84.13333333,-12.3,-7.7,-3,6.2,8.5,5.4,1.3,-2.9,-4.973333333,-3.5,0.5,4.7,14.3,16.8,13.3,8.2,2.5,2.855,0.307,0.386,0.49,0.755,1.057,0.943,0.72,0.543,0.544383333,0.05,0.1,0.18,0.54,0.46,0.27,0.16,0.07,0.1615,880,1400,470,140,36,-9999,-9999,0.17277949,0.26271752,0.2187373,0.21329185,0.2215959,0.2314738,0.24554004,-0.0168,-0.0538,0.08975,0.3744,0.4356,0.328,0.1439,0.0682,0.152531818,-0.0159,-0.0531,0.2418,0.69905,0.7249,0.61995,0.29,0.072,0.304377273,0,0,0.07375,0.3525,0.59,0.58125,0.29875,0.162857143,0.26440678,0,0,0.1375,0.7375,1.528571429,1.25,0.5625,0.357142857,0.603672316,0,0,0.001225,0.024825,0.031925,0.0185,0.0035,2e-04,0.008403955,0,0,0.001125,0.021425,0.0243,0.0141,0.001925,-2e-04,0.006520904,460,0.04088571
"Norway","MAPP_248",28.466667,70.116667,0,5.8,44.7,67.2,72.1,50.2,24.4,7,24.05666667,0,0,0,27.4,22.2,9.9,8.5,0,3.163333333,20.3,20.3,20.3,7.5,5.2,4,3.3,20.3,17.96,"Karlebotn",-1.4,-1.3,-0.66,-0.92,-0.58,-0.76,-1.64,-1.89,1.6855,0,5.8,44.7,94.6,94.3,60,32.8,7,27.22,28,26,36,37,74,52,25,55,42.01666667,63.8,144.5,189.8,219.3,183,124.9,65.4,20.2,84.72166667,135,129,20,0,0,0,0,9,71.7,-9.4,-3.8,-0.8,8.5,9.6,7.9,3.1,-1,-2.7,-1.3,3.8,5.6,15.4,16.4,14.5,9.1,3.8,4.33,0.37,0.472,0.562,0.892,1.019,1.006,0.741,0.589,0.595733333,0.06,0.16,0.18,0.54,0.52,0.36,0.22,0.1,0.179,700,1000,510,75,37,0.112282425,0.13721268,0.1755054,0.27132982,0.2424345,0.23807926,0.23636718,0.20696184,0.18804833,-0.02485,0.0861,0.27955,0.4357,0.51825,0.5201,0.29675,0.0171,0.204161364,-0.0232,0.1196,0.5079,0.7151,0.7716,0.76275,0.5105,0.0173,0.358893182,0,0.068571429,0.18125,0.53625,0.62,0.69625,0.54875,0.214285714,0.324780059,0,0.071428571,0.3125,1.275,1.742857143,1.8375,1.2875,0.514285714,0.798533724,0,0.000466667,0.0041,0.035575,0.0279,0.018475,0.005775,0.000433333,0.010518391,0,3e-04,0.003525,0.029475,0.021225,0.0132,0.0028,-3e-04,0.00766092,39,0.021835225
"Norway","MAPP_249",28.466667,70.116667,0,5.8,44.7,67.2,72.1,50.2,24.4,7,24.05666667,0,0,0,27.4,22.2,9.9,8.5,0,3.163333333,20.3,20.3,20.3,7.5,5.2,4,3.3,20.3,17.96,"Karlebotn",-1.4,-1.3,-0.66,-0.92,-0.58,-0.76,-1.64,-1.89,1.6855,0,5.8,44.7,94.6,94.3,60,32.8,7,27.22,28,26,36,37,74,52,25,55,42.01666667,63.8,144.5,189.8,219.3,183,124.9,65.4,20.2,84.72166667,135,129,20,0,0,0,0,9,71.7,-9.4,-3.8,-0.8,8.5,9.6,7.9,3.1,-1,-2.7,-1.3,3.8,5.6,15.4,16.4,14.5,9.1,3.8,4.33,0.37,0.472,0.562,0.892,1.019,1.006,0.741,0.589,0.595733333,0.06,0.16,0.18,0.54,0.52,0.36,0.22,0.1,0.179,700,1000,510,75,37,0.112282425,0.13721268,0.1755054,0.27132982,0.2424345,0.23807926,0.23636718,0.20696184,0.18804833,-0.02485,0.0861,0.27955,0.4357,0.51825,0.5201,0.29675,0.0171,0.204161364,-0.0232,0.1196,0.5079,0.7151,0.7716,0.76275,0.5105,0.0173,0.358893182,0,0.068571429,0.18125,0.53625,0.62,0.69625,0.54875,0.214285714,0.324780059,0,0.071428571,0.3125,1.275,1.742857143,1.8375,1.2875,0.514285714,0.798533724,0,0.000466667,0.0041,0.035575,0.0279,0.018475,0.005775,0.000433333,0.010518391,0,3e-04,0.003525,0.029475,0.021225,0.0132,0.0028,-3e-04,0.00766092,39,0.021835225
"Finland","MAPP_250",27.166667,69.816667,0,0,34.9,91.6,73,54.8,26.9,0.6,22.48166667,0,0,0,0.6,19.8,0,0.3,0,1.666666667,23.4,23.4,23.4,22.3,8.6,10.3,10.1,18.8,22.35,"Kevo",1.2,1.38,1.75,1.13,-0.48,-0.9,-1.71,-1.51,2.379333333,0,0,34.9,92.2,92.8,54.8,27.2,0.6,24.14833333,29,26,43,33,62,60,28,59,41.98333333,65.2,145.3,189.4,220.1,184.2,125.1,65.8,20.9,84.81166667,147,174,62,0,0,0,0,49,77.83333333,-12.2,-7,-2,7.6,8.7,6.3,1.3,-3.5,-4.823333333,-2.6,1.7,5.3,15.7,17,14.2,8.4,2.1,3.461666667,0.315,0.414,0.514,0.837,0.977,0.977,0.707,0.533,0.550816667,0.06,0.11,0.2,0.58,0.56,0.31,0.18,0.06,0.168,650,1700,490,105,35,-9999,-9999,0.23977111,0.27538073,0.24623658,0.25901034,0.24506964,0.24321154,0.26370507,-0.0353,-0.03385,0.09155,0.3522,0.44865,0.43355,0.2975,-0.0783,0.143330337,-0.0334,-0.0322,0.18545,0.60685,0.6877,0.69535,0.53395,-0.0805,0.267970787,0,0,0.0275,0.48375,0.555714286,0.55125,0.265,0.202857143,0.25277937,0,0,0.05,1.0625,1.442857143,1.175,0.5125,0.5,0.554441261,0,0,0.000575,0.026675,0.0327,0.01725,0.004525,4e-04,0.008311561,0,0,5e-04,0.022525,0.024425,0.013575,0.001925,-0.000266667,0.006276879,303,0.022968156
"Finland","MAPP_251",27.166667,69.816667,0,0,34.9,91.6,73,54.8,26.9,0.6,22.48166667,0,0,0,0.6,19.8,0,0.3,0,1.666666667,23.4,23.4,23.4,22.3,8.6,10.3,10.1,18.8,22.35,"Kevo",1.2,1.38,1.75,1.13,-0.48,-0.9,-1.71,-1.51,2.379333333,0,0,34.9,92.2,92.8,54.8,27.2,0.6,24.14833333,29,26,43,33,62,60,28,59,41.98333333,65.2,145.3,189.4,220.1,184.2,125.1,65.8,20.9,84.81166667,147,174,62,0,0,0,0,49,77.83333333,-12.2,-7,-2,7.6,8.7,6.3,1.3,-3.5,-4.823333333,-2.6,1.7,5.3,15.7,17,14.2,8.4,2.1,3.461666667,0.315,0.414,0.514,0.837,0.977,0.977,0.707,0.533,0.550816667,0.06,0.11,0.2,0.58,0.56,0.31,0.18,0.06,0.168,650,1700,490,105,35,-9999,-9999,0.23977111,0.27538073,0.24623658,0.25901034,0.24506964,0.24321154,0.26370507,-0.0353,-0.03385,0.09155,0.3522,0.44865,0.43355,0.2975,-0.0783,0.143330337,-0.0334,-0.0322,0.18545,0.60685,0.6877,0.69535,0.53395,-0.0805,0.267970787,0,0,0.0275,0.48375,0.555714286,0.55125,0.265,0.202857143,0.25277937,0,0,0.05,1.0625,1.442857143,1.175,0.5125,0.5,0.554441261,0,0,0.000575,0.026675,0.0327,0.01725,0.004525,4e-04,0.008311561,0,0,5e-04,0.022525,0.024425,0.013575,0.001925,-0.000266667,0.006276879,303,0.022968156
"Finland","MAPP_255",24.235378,61.858594,0,39,82,91.1,66.9,74.2,35.2,12.9,33.64,0,0,0,21.2,58.4,0,0,0,6.605,110,110,110,73.6,37.7,90.7,93.8,110,93.07833333,"Susimäki",1.26,0.84,2.31,2.57,1.2,1.72,1.01,1.37,-0.563833333,0,39,82,112.2,125.3,74.2,35.2,12.9,40.245,28,41,96,58,33,134,40,88,56.88333333,85.3,151.6,201.7,225.3,219.1,157.6,92.9,37.5,102.8016667,202,26,0,0,0,0,0,0,55.9,-6.8,-2.2,2.9,12.2,13.6,8.3,3.4,3.4,0.676666667,1.6,7.3,14.9,23.6,24.8,18.5,11.6,9.1,9.028333333,0.41,0.509,0.741,1.295,1.383,1.262,0.88,0.88,0.73465,0.12,0.26,0.49,0.88,0.97,0.36,0.2,0.09,0.289,840,600,420,135,36,0.48142216,0.43670598,0.65293574,0.65293574,0.61256087,0.65293574,0.6427259,0.6431731,0.5792474,0.3038,0.2439,0.2724,0.33085,0.38105,0.3735,0.23715,0.2723,0.228939474,0.43875,0.7147,0.7082,0.7957,0.73955,0.8071,0.58765,0.7633,0.566779825,0.44875,0.418571429,0.555,0.81625,0.758571429,0.4975,0.545,0.225714286,0.438583878,0.6625,0.9,1.4875,3.2625,3.057142857,1.3375,1.1625,0.8,1.254684096,0.003325,0.016033333,0.03355,0.072925,0.0606,0.034025,0.010975,0.0024,0.020226522,0.001675,0.014166667,0.02865,0.05055,0.041975,0.02585,0.00855,0.000433333,0.015593913,181,0.28106087
